HCAN0_MD10_7,0xFFFFE506,1,HCAN0 Message data 10 7
HCAN0_MD10_8,0xFFFFE507,1,HCAN0 Message data 10 8
HCAN0_MD11_1,0xFFFFE508,1,HCAN0 Message data 11 1
HCAN0_MD11_2,0xFFFFE509,1,HCAN0 Message data 11 2
HCAN0_MD11_3,0xFFFFE50A,1,HCAN0 Message data 11 3
HCAN0_MD11_4,0xFFFFE50B,1,HCAN0 Message data 11 4
HCAN0_MD11_5,0xFFFFE50C,1,HCAN0 Message data 11 5
HCAN0_MD11_6,0xFFFFE50D,1,HCAN0 Message data 11 6
HCAN0_MD11_7,0xFFFFE50E,1,HCAN0 Message data 11 7
HCAN0_MD11_8,0xFFFFE50F,1,HCAN0 Message data 11 8
HCAN0_MD12_1,0xFFFFE510,1,HCAN0 Message data 12 1
HCAN0_MD12_2,0xFFFFE511,1,HCAN0 Message data 12 2
HCAN0_MD12_3,0xFFFFE512,1,HCAN0 Message data 12 3
HCAN0_MD12_4,0xFFFFE513,1,HCAN0 Message data 12 4
HCAN0_MD12_5,0xFFFFE514,1,HCAN0 Message data 12 5
HCAN0_MD12_6,0xFFFFE515,1,HCAN0 Message data 12 6
HCAN0_MD12_7,0xFFFFE516,1,HCAN0 Message data 12 7
HCAN0_MD12_8,0xFFFFE517,1,HCAN0 Message data 12 8
HCAN0_MD13_1,0xFFFFE518,1,HCAN0 Message data 13 1
HCAN0_MD13_2,0xFFFFE519,1,HCAN0 Message data 13 2
HCAN0_MD13_3,0xFFFFE51A,1,HCAN0 Message data 13 3
HCAN0_MD13_4,0xFFFFE51B,1,HCAN0 Message data 13 4
HCAN0_MD13_5,0xFFFFE51C,1,HCAN0 Message data 13 5
HCAN0_MD13_6,0xFFFFE51D,1,HCAN0 Message data 13 6
HCAN0_MD13_7,0xFFFFE51E,1,HCAN0 Message data 13 7
HCAN0_MD13_8,0xFFFFE51F,1,HCAN0 Message data 13 8
HCAN0_MD14_1,0xFFFFE520,1,HCAN0 Message data 14 1
HCAN0_MD14_2,0xFFFFE521,1,HCAN0 Message data 14 2
HCAN0_MD14_3,0xFFFFE522,1,HCAN0 Message data 14 3
HCAN0_MD14_4,0xFFFFE523,1,HCAN0 Message data 14 4
HCAN0_MD14_5,0xFFFFE524,1,HCAN0 Message data 14 5
HCAN0_MD14_6,0xFFFFE525,1,HCAN0 Message data 14 6
HCAN0_MD14_7,0xFFFFE526,1,HCAN0 Message data 14 7
HCAN0_MD14_8,0xFFFFE527,1,HCAN0 Message data 14 8
HCAN0_MD15_1,0xFFFFE528,1,HCAN0 Message data 15 1
HCAN0_MD15_2,0xFFFFE529,1,HCAN0 Message data 15 2
HCAN0_MD15_3,0xFFFFE52A,1,HCAN0 Message data 15 3
HCAN0_MD15_4,0xFFFFE52B,1,HCAN0 Message data 15 4
HCAN0_MD15_5,0xFFFFE52C,1,HCAN0 Message data 15 5
HCAN0_MD15_6,0xFFFFE52D,1,HCAN0 Message data 15 6
HCAN0_MD15_7,0xFFFFE52E,1,HCAN0 Message data 15 7
HCAN0_MD15_8,0xFFFFE52F,1,HCAN0 Message data 15 8
HCAN1_MCR,0xFFFFE600,1,HCAN1 Master control register
HCAN1_GSR,0xFFFFE601,1,HCAN1 General status register
HCAN1_BCR,0xFFFFE602,2,HCAN1 Bit configuration register
HCAN1_MBCR,0xFFFFE604,2,HCAN1 Mailbox configuration register
HCAN1_TXPR,0xFFFFE606,2,HCAN1 Transmit wait register
HCAN1_TXCR,0xFFFFE608,2,HCAN1 Transmit wait cancel register
HCAN1_TXACK,0xFFFFE60A,2,HCAN1 Transmit acknowledge register
HCAN1_ABACK,0xFFFFE60C,2,HCAN1 Abort acknowledge register
HCAN1_RXPR,0xFFFFE60E,2,HCAN1 Receive complete register
HCAN1_RFPR,0xFFFFE610,2,HCAN1 Remote request register
HCAN1_IRR,0xFFFFE612,2,HCAN1 Interrupt register
HCAN1_MBIMR,0xFFFFE614,2,HCAN1 Mailbox interrupt mask register
HCAN1_IMR,0xFFFFE616,2,HCAN1 Interrupt mask register
HCAN1_REC,0xFFFFE618,1,HCAN1 Receive error counter
HCAN1_TEC,0xFFFFE619,1,HCAN1 Transmit error counter
HCAN1_UMSR,0xFFFFE61A,2,HCAN1 Unread message status register
HCAN1_LAFML,0xFFFFE61C,2,HCAN1 Local acceptance filter mask L
HCAN1_LAFMH,0xFFFFE61E,2,HCAN1 Local acceptance filter mask H
HCAN1_MC0_1,0xFFFFE620,1,HCAN1 Message control 0 1
HCAN1_MC0_2,0xFFFFE621,1,HCAN1 Message control 0 2
HCAN1_MC0_3,0xFFFFE622,1,HCAN1 Message control 0 3
HCAN1_MC0_4,0xFFFFE623,1,HCAN1 Message control 0 4
HCAN1_MC0_5,0xFFFFE624,1,HCAN1 Message control 0 5
HCAN1_MC0_6,0xFFFFE625,1,HCAN1 Message control 0 6
HCAN1_MC0_7,0xFFFFE626,1,HCAN1 Message control 0 7
HCAN1_MC0_8,0xFFFFE627,1,HCAN1 Message control 0 8
HCAN1_MC1_1,0xFFFFE628,1,HCAN1 Message control 1 1
HCAN1_MC1_2,0xFFFFE629,1,HCAN1 Message control 1 2
HCAN1_MC1_3,0xFFFFE62A,1,HCAN1 Message control 1 3
HCAN1_MC1_4,0xFFFFE62B,1,HCAN1 Message control 1 4
HCAN1_MC1_5,0xFFFFE62C,1,HCAN1 Message control 1 5
HCAN1_MC1_6,0xFFFFE62D,1,HCAN1 Message control 1 6
HCAN1_MC1_7,0xFFFFE62E,1,HCAN1 Message control 1 7
HCAN1_MC1_8,0xFFFFE62F,1,HCAN1 Message control 1 8
HCAN1_MC2_1,0xFFFFE630,1,HCAN1 Message control 2 1
HCAN1_MC2_2,0xFFFFE631,1,HCAN1 Message control 2 2
HCAN1_MC2_3,0xFFFFE632,1,HCAN1 Message control 2 3
HCAN1_MC2_4,0xFFFFE633,1,HCAN1 Message control 2 4
HCAN1_MC2_5,0xFFFFE634,1,HCAN1 Message control 2 5
HCAN1_MC2_6,0xFFFFE635,1,HCAN1 Message control 2 6
HCAN1_MC2_7,0xFFFFE636,1,HCAN1 Message control 2 7
HCAN1_MC2_8,0xFFFFE637,1,HCAN1 Message control 2 8
HCAN1_MC3_1,0xFFFFE638,1,HCAN1 Message control 3 1
HCAN1_MC3_2,0xFFFFE639,1,HCAN1 Message control 3 2
HCAN1_MC3_3,0xFFFFE63A,1,HCAN1 Message control 3 3
HCAN1_MC3_4,0xFFFFE63B,1,HCAN1 Message control 3 4
HCAN1_MC3_5,0xFFFFE63C,1,HCAN1 Message control 3 5
HCAN1_MC3_6,0xFFFFE63D,1,HCAN1 Message control 3 6
HCAN1_MC3_7,0xFFFFE63E,1,HCAN1 Message control 3 7
HCAN1_MC3_8,0xFFFFE63F,1,HCAN1 Message control 3 8
HCAN1_MC4_1,0xFFFFE640,1,HCAN1 Message control 4 1
HCAN1_MC4_2,0xFFFFE641,1,HCAN1 Message control 4 2
HCAN1_MC4_3,0xFFFFE642,1,HCAN1 Message control 4 3
HCAN1_MC4_4,0xFFFFE643,1,HCAN1 Message control 4 4
HCAN1_MC4_5,0xFFFFE644,1,HCAN1 Message control 4 5
HCAN1_MC4_6,0xFFFFE645,1,HCAN1 Message control 4 6
HCAN1_MC4_7,0xFFFFE646,1,HCAN1 Message control 4 7
HCAN1_MC4_8,0xFFFFE647,1,HCAN1 Message control 4 8
HCAN1_MC5_1,0xFFFFE648,1,HCAN1 Message control 5 1
HCAN1_MC5_2,0xFFFFE649,1,HCAN1 Message control 5 2
HCAN1_MC5_3,0xFFFFE64A,1,HCAN1 Message control 5 3
HCAN1_MC5_4,0xFFFFE64B,1,HCAN1 Message control 5 4
HCAN1_MC5_5,0xFFFFE64C,1,HCAN1 Message control 5 5
HCAN1_MC5_6,0xFFFFE64D,1,HCAN1 Message control 5 6
HCAN1_MC5_7,0xFFFFE64E,1,HCAN1 Message control 5 7
HCAN1_MC5_8,0xFFFFE64F,1,HCAN1 Message control 5 8
HCAN1_MC6_1,0xFFFFE650,1,HCAN1 Message control 6 1
HCAN1_MC6_2,0xFFFFE651,1,HCAN1 Message control 6 2
HCAN1_MC6_3,0xFFFFE652,1,HCAN1 Message control 6 3
HCAN1_MC6_4,0xFFFFE653,1,HCAN1 Message control 6 4
HCAN1_MC6_5,0xFFFFE654,1,HCAN1 Message control 6 5
HCAN1_MC6_6,0xFFFFE655,1,HCAN1 Message control 6 6
HCAN1_MC6_7,0xFFFFE656,1,HCAN1 Message control 6 7
HCAN1_MC6_8,0xFFFFE657,1,HCAN1 Message control 6 8
HCAN1_MC7_1,0xFFFFE658,1,HCAN1 Message control 7 1
HCAN1_MC7_2,0xFFFFE659,1,HCAN1 Message control 7 2
HCAN1_MC7_3,0xFFFFE65A,1,HCAN1 Message control 7 3
HCAN1_MC7_4,0xFFFFE65B,1,HCAN1 Message control 7 4
HCAN1_MC7_5,0xFFFFE65C,1,HCAN1 Message control 7 5
HCAN1_MC7_6,0xFFFFE65D,1,HCAN1 Message control 7 6
HCAN1_MC7_7,0xFFFFE65E,1,HCAN1 Message control 7 7
HCAN1_MC7_8,0xFFFFE65F,1,HCAN1 Message control 7 8
HCAN1_MC8_1,0xFFFFE660,1,HCAN1 Message control 8 1
HCAN1_MC8_2,0xFFFFE661,1,HCAN1 Message control 8 2
HCAN1_MC8_3,0xFFFFE662,1,HCAN1 Message control 8 3
HCAN1_MC8_4,0xFFFFE663,1,HCAN1 Message control 8 4
HCAN1_MC8_5,0xFFFFE664,1,HCAN1 Message control 8 5
HCAN1_MC8_6,0xFFFFE665,1,HCAN1 Message control 8 6
HCAN1_MC8_7,0xFFFFE666,1,HCAN1 Message control 8 7
HCAN1_MC8_8,0xFFFFE667,1,HCAN1 Message control 8 8
HCAN1_MC9_1,0xFFFFE668,1,HCAN1 Message control 9 1
HCAN1_MC9_2,0xFFFFE669,1,HCAN1 Message control 9 2
HCAN1_MC9_3,0xFFFFE66A,1,HCAN1 Message control 9 3
HCAN1_MC9_4,0xFFFFE66B,1,HCAN1 Message control 9 4
HCAN1_MC9_5,0xFFFFE66C,1,HCAN1 Message control 9 5
HCAN1_MC9_6,0xFFFFE66D,1,HCAN1 Message control 9 6
HCAN1_MC9_7,0xFFFFE66E,1,HCAN1 Message control 9 7
HCAN1_MC9_8,0xFFFFE66F,1,HCAN1 Message control 9 8
HCAN1_MC10_1,0xFFFFE670,1,HCAN1 Message control 10 1
HCAN1_MC10_2,0xFFFFE671,1,HCAN1 Message control 10 2
HCAN1_MC10_3,0xFFFFE672,1,HCAN1 Message control 10 3
HCAN1_MC10_4,0xFFFFE673,1,HCAN1 Message control 10 4
HCAN1_MC10_5,0xFFFFE674,1,HCAN1 Message control 10 5
HCAN1_MC10_6,0xFFFFE675,1,HCAN1 Message control 10 6
HCAN1_MC10_7,0xFFFFE676,1,HCAN1 Message control 10 7
HCAN1_MC10_8,0xFFFFE677,1,HCAN1 Message control 10 8
HCAN1_MC11_1,0xFFFFE678,1,HCAN1 Message control 11 1
HCAN1_MC11_2,0xFFFFE679,1,HCAN1 Message control 11 2
HCAN1_MC11_3,0xFFFFE67A,1,HCAN1 Message control 11 3
HCAN1_MC11_4,0xFFFFE67B,1,HCAN1 Message control 11 4
HCAN1_MC11_5,0xFFFFE67C,1,HCAN1 Message control 11 5
HCAN1_MC11_6,0xFFFFE67D,1,HCAN1 Message control 11 6
HCAN1_MC11_7,0xFFFFE67E,1,HCAN1 Message control 11 7
HCAN1_MC11_8,0xFFFFE67F,1,HCAN1 Message control 11 8
HCAN1_MC12_1,0xFFFFE680,1,HCAN1 Message control 12 1
HCAN1_MC12_2,0xFFFFE681,1,HCAN1 Message control 12 2
HCAN1_MC12_3,0xFFFFE682,1,HCAN1 Message control 12 3
HCAN1_MC12_4,0xFFFFE683,1,HCAN1 Message control 12 4
HCAN1_MC12_5,0xFFFFE684,1,HCAN1 Message control 12 5
HCAN1_MC12_6,0xFFFFE685,1,HCAN1 Message control 12 6
HCAN1_MC12_7,0xFFFFE686,1,HCAN1 Message control 12 7
HCAN1_MC12_8,0xFFFFE687,1,HCAN1 Message control 12 8
HCAN1_MC13_1,0xFFFFE688,1,HCAN1 Message control 13 1
HCAN1_MC13_2,0xFFFFE689,1,HCAN1 Message control 13 2
HCAN1_MC13_3,0xFFFFE68A,1,HCAN1 Message control 13 3
HCAN1_MC13_4,0xFFFFE68B,1,HCAN1 Message control 13 4
HCAN1_MC13_5,0xFFFFE68C,1,HCAN1 Message control 13 5
HCAN1_MC13_6,0xFFFFE68D,1,HCAN1 Message control 13 6
HCAN1_MC13_7,0xFFFFE68E,1,HCAN1 Message control 13 7
HCAN1_MC13_8,0xFFFFE68F,1,HCAN1 Message control 13 8
HCAN1_MC14_1,0xFFFFE690,1,HCAN1 Message control 14 1
HCAN1_MC14_2,0xFFFFE691,1,HCAN1 Message control 14 2
HCAN1_MC14_3,0xFFFFE692,1,HCAN1 Message control 14 3
HCAN1_MC14_4,0xFFFFE693,1,HCAN1 Message control 14 4
HCAN1_MC14_5,0xFFFFE694,1,HCAN1 Message control 14 5
HCAN1_MC14_6,0xFFFFE695,1,HCAN1 Message control 14 6
HCAN1_MC14_7,0xFFFFE696,1,HCAN1 Message control 14 7
HCAN1_MC14_8,0xFFFFE697,1,HCAN1 Message control 14 8
HCAN1_MC15_1,0xFFFFE698,1,HCAN1 Message control 15 1
HCAN1_MC15_2,0xFFFFE699,1,HCAN1 Message control 15 2
HCAN1_MC15_3,0xFFFFE69A,1,HCAN1 Message control 15 3
HCAN1_MC15_4,0xFFFFE69B,1,HCAN1 Message control 15 4
HCAN1_MC15_5,0xFFFFE69C,1,HCAN1 Message control 15 5
HCAN1_MC15_6,0xFFFFE69D,1,HCAN1 Message control 15 6
HCAN1_MC15_7,0xFFFFE69E,1,HCAN1 Message control 15 7
HCAN1_MC15_8,0xFFFFE69F,1,HCAN1 Message control 15 8
HCAN1_MD0_1,0xFFFFE6B0,1,HCAN1 Message data 0 1
HCAN1_MD0_2,0xFFFFE6B1,1,HCAN1 Message data 0 2
HCAN1_MD0_3,0xFFFFE6B2,1,HCAN1 Message data 0 3
HCAN1_MD0_4,0xFFFFE6B3,1,HCAN1 Message data 0 4
HCAN1_MD0_5,0xFFFFE6B4,1,HCAN1 Message data 0 5
HCAN1_MD0_6,0xFFFFE6B5,1,HCAN1 Message data 0 6
HCAN1_MD0_7,0xFFFFE6B6,1,HCAN1 Message data 0 7
HCAN1_MD0_8,0xFFFFE6B7,1,HCAN1 Message data 0 8
HCAN1_MD1_1,0xFFFFE6B8,1,HCAN1 Message data 1 1
HCAN1_MD1_2,0xFFFFE6B9,1,HCAN1 Message data 1 2
HCAN1_MD1_3,0xFFFFE6BA,1,HCAN1 Message data 1 3
HCAN1_MD1_4,0xFFFFE6BB,1,HCAN1 Message data 1 4
HCAN1_MD1_5,0xFFFFE6BC,1,HCAN1 Message data 1 5
HCAN1_MD1_6,0xFFFFE6BD,1,HCAN1 Message data 1 6
HCAN1_MD1_7,0xFFFFE6BE,1,HCAN1 Message data 1 7
HCAN1_MD1_8,0xFFFFE6BF,1,HCAN1 Message data 1 8
HCAN1_MD2_1,0xFFFFE6C0,1,HCAN1 Message data 2 1
HCAN1_MD2_2,0xFFFFE6C1,1,HCAN1 Message data 2 2
HCAN1_MD2_3,0xFFFFE6C2,1,HCAN1 Message data 2 3
HCAN1_MD2_4,0xFFFFE6C3,1,HCAN1 Message data 2 4
HCAN1_MD2_5,0xFFFFE6C4,1,HCAN1 Message data 2 5
HCAN1_MD2_6,0xFFFFE6C5,1,HCAN1 Message data 2 6
HCAN1_MD2_7,0xFFFFE6C6,1,HCAN1 Message data 2 7
HCAN1_MD2_8,0xFFFFE6C7,1,HCAN1 Message data 2 8
HCAN1_MD3_1,0xFFFFE6C8,1,HCAN1 Message data 3 1
HCAN1_MD3_2,0xFFFFE6C9,1,HCAN1 Message data 3 2
HCAN1_MD3_3,0xFFFFE6CA,1,HCAN1 Message data 3 3
HCAN1_MD3_4,0xFFFFE6CB,1,HCAN1 Message data 3 4
HCAN1_MD3_5,0xFFFFE6CC,1,HCAN1 Message data 3 5
HCAN1_MD3_6,0xFFFFE6CD,1,HCAN1 Message data 3 6
HCAN1_MD3_7,0xFFFFE6CE,1,HCAN1 Message data 3 7
HCAN1_MD3_8,0xFFFFE6CF,1,HCAN1 Message data 3 8
HCAN1_MD4_1,0xFFFFE6D0,1,HCAN1 Message data 4 1
HCAN1_MD4_2,0xFFFFE6D1,1,HCAN1 Message data 4 2
HCAN1_MD4_3,0xFFFFE6D2,1,HCAN1 Message data 4 3
HCAN1_MD4_4,0xFFFFE6D3,1,HCAN1 Message data 4 4
HCAN1_MD4_5,0xFFFFE6D4,1,HCAN1 Message data 4 5
HCAN1_MD4_6,0xFFFFE6D5,1,HCAN1 Message data 4 6
HCAN1_MD4_7,0xFFFFE6D6,1,HCAN1 Message data 4 7
HCAN1_MD4_8,0xFFFFE6D7,1,HCAN1 Message data 4 8
HCAN1_MD5_1,0xFFFFE6D8,1,HCAN1 Message data 5 1
HCAN1_MD5_2,0xFFFFE6D9,1,HCAN1 Message data 5 2
HCAN1_MD5_3,0xFFFFE6DA,1,HCAN1 Message data 5 3
HCAN1_MD5_4,0xFFFFE6DB,1,HCAN1 Message data 5 4
HCAN1_MD5_5,0xFFFFE6DC,1,HCAN1 Message data 5 5
HCAN1_MD5_6,0xFFFFE6DD,1,HCAN1 Message data 5 6
HCAN1_MD5_7,0xFFFFE6DE,1,HCAN1 Message data 5 7
HCAN1_MD5_8,0xFFFFE6DF,1,HCAN1 Message data 5 8
HCAN1_MD6_1,0xFFFFE6E0,1,HCAN1 Message data 6 1
HCAN1_MD6_2,0xFFFFE6E1,1,HCAN1 Message data 6 2
HCAN1_MD6_3,0xFFFFE6E2,1,HCAN1 Message data 6 3
HCAN1_MD6_4,0xFFFFE6E3,1,HCAN1 Message data 6 4
HCAN1_MD6_5,0xFFFFE6E4,1,HCAN1 Message data 6 5
HCAN1_MD6_6,0xFFFFE6E5,1,HCAN1 Message data 6 6
HCAN1_MD6_7,0xFFFFE6E6,1,HCAN1 Message data 6 7
HCAN1_MD6_8,0xFFFFE6E7,1,HCAN1 Message data 6 8
HCAN1_MD7_1,0xFFFFE6E8,1,HCAN1 Message data 7 1
HCAN1_MD7_2,0xFFFFE6E9,1,HCAN1 Message data 7 2
HCAN1_MD7_3,0xFFFFE6EA,1,HCAN1 Message data 7 3
HCAN1_MD7_4,0xFFFFE6EB,1,HCAN1 Message data 7 4
HCAN1_MD7_5,0xFFFFE6EC,1,HCAN1 Message data 7 5
HCAN1_MD7_6,0xFFFFE6ED,1,HCAN1 Message data 7 6
HCAN1_MD7_7,0xFFFFE6EE,1,HCAN1 Message data 7 7
HCAN1_MD7_8,0xFFFFE6EF,1,HCAN1 Message data 7 8
HCAN1_MD8_1,0xFFFFE6F0,1,HCAN1 Message data 8 1
HCAN1_MD8_2,0xFFFFE6F1,1,HCAN1 Message data 8 2
HCAN1_MD8_3,0xFFFFE6F2,1,HCAN1 Message data 8 3
HCAN1_MD8_4,0xFFFFE6F3,1,HCAN1 Message data 8 4
HCAN1_MD8_5,0xFFFFE6F4,1,HCAN1 Message data 8 5
HCAN1_MD8_6,0xFFFFE6F5,1,HCAN1 Message data 8 6
HCAN1_MD8_7,0xFFFFE6F6,1,HCAN1 Message data 8 7
HCAN1_MD8_8,0xFFFFE6F7,1,HCAN1 Message data 8 8
HCAN1_MD9_1,0xFFFFE6F8,1,HCAN1 Message data 9 1
HCAN1_MD9_2,0xFFFFE6F9,1,HCAN1 Message data 9 2
HCAN1_MD9_3,0xFFFFE6FA,1,HCAN1 Message data 9 3
HCAN1_MD9_4,0xFFFFE6FB,1,HCAN1 Message data 9 4
HCAN1_MD9_5,0xFFFFE6FC,1,HCAN1 Message data 9 5
HCAN1_MD9_6,0xFFFFE6FD,1,HCAN1 Message data 9 6
HCAN1_MD9_7,0xFFFFE6FE,1,HCAN1 Message data 9 7
HCAN1_MD9_8,0xFFFFE6FF,1,HCAN1 Message data 9 8
HCAN1_MD10_1,0xFFFFE700,1,HCAN1 Message data 10 1
HCAN1_MD10_2,0xFFFFE701,1,HCAN1 Message data 10 2
HCAN1_MD10_3,0xFFFFE702,1,HCAN1 Message data 10 3
HCAN1_MD10_4,0xFFFFE703,1,HCAN1 Message data 10 4
HCAN1_MD10_5,0xFFFFE704,1,HCAN1 Message data 10 5
HCAN1_MD10_6,0xFFFFE705,1,HCAN1 Message data 10 6
HCAN1_MD10_7,0xFFFFE706,1,HCAN1 Message data 10 7
HCAN1_MD10_8,0xFFFFE707,1,HCAN1 Message data 10 8
HCAN1_MD11_1,0xFFFFE708,1,HCAN1 Message data 11 1
HCAN1_MD11_2,0xFFFFE709,1,HCAN1 Message data 11 2
HCAN1_MD11_3,0xFFFFE70A,1,HCAN1 Message data 11 3
HCAN1_MD11_4,0xFFFFE70B,1,HCAN1 Message data 11 4
HCAN1_MD11_5,0xFFFFE70C,1,HCAN1 Message data 11 5
HCAN1_MD11_6,0xFFFFE70D,1,HCAN1 Message data 11 6
HCAN1_MD11_7,0xFFFFE70E,1,HCAN1 Message data 11 7
HCAN1_MD11_8,0xFFFFE70F,1,HCAN1 Message data 11 8
HCAN1_MD12_1,0xFFFFE710,1,HCAN1 Message data 12 1
HCAN1_MD12_2,0xFFFFE711,1,HCAN1 Message data 12 2
HCAN1_MD12_3,0xFFFFE712,1,HCAN1 Message data 12 3
HCAN1_MD12_4,0xFFFFE713,1,HCAN1 Message data 12 4
HCAN1_MD12_5,0xFFFFE714,1,HCAN1 Message data 12 5
HCAN1_MD12_6,0xFFFFE715,1,HCAN1 Message data 12 6
HCAN1_MD12_7,0xFFFFE716,1,HCAN1 Message data 12 7
HCAN1_MD12_8,0xFFFFE717,1,HCAN1 Message data 12 8
HCAN1_MD13_1,0xFFFFE718,1,HCAN1 Message data 13 1
HCAN1_MD13_2,0xFFFFE719,1,HCAN1 Message data 13 2
HCAN1_MD13_3,0xFFFFE71A,1,HCAN1 Message data 13 3
HCAN1_MD13_4,0xFFFFE71B,1,HCAN1 Message data 13 4
HCAN1_MD13_5,0xFFFFE71C,1,HCAN1 Message data 13 5
HCAN1_MD13_6,0xFFFFE71D,1,HCAN1 Message data 13 6
HCAN1_MD13_7,0xFFFFE71E,1,HCAN1 Message data 13 7
HCAN1_MD13_8,0xFFFFE71F,1,HCAN1 Message data 13 8
HCAN1_MD14_1,0xFFFFE720,1,HCAN1 Message data 14 1
HCAN1_MD14_2,0xFFFFE721,1,HCAN1 Message data 14 2
HCAN1_MD14_3,0xFFFFE722,1,HCAN1 Message data 14 3
HCAN1_MD14_4,0xFFFFE723,1,HCAN1 Message data 14 4
HCAN1_MD14_5,0xFFFFE724,1,HCAN1 Message data 14 5
HCAN1_MD14_6,0xFFFFE725,1,HCAN1 Message data 14 6
HCAN1_MD14_7,0xFFFFE726,1,HCAN1 Message data 14 7
HCAN1_MD14_8,0xFFFFE727,1,HCAN1 Message data 14 8
HCAN1_MD15_1,0xFFFFE728,1,HCAN1 Message data 15 1
HCAN1_MD15_2,0xFFFFE729,1,HCAN1 Message data 15 2
HCAN1_MD15_3,0xFFFFE72A,1,HCAN1 Message data 15 3
HCAN1_MD15_4,0xFFFFE72B,1,HCAN1 Message data 15 4
HCAN1_MD15_5,0xFFFFE72C,1,HCAN1 Message data 15 5
HCAN1_MD15_6,0xFFFFE72D,1,HCAN1 Message data 15 6
HCAN1_MD15_7,0xFFFFE72E,1,HCAN1 Message data 15 7
HCAN1_MD15_8,0xFFFFE72F,1,HCAN1 Message data 15 8
FCCS,0xFFFFE800,1,Flash code control status
FPCS,0xFFFFE801,1,Flash program code select register
FECS,0xFFFFE802,1,Flash erase code select register
FKEY,0xFFFFE804,1,Flash key code register
FMATS,0xFFFFE805,1,Flash MAT select register
FTDAR,0xFFFFE806,1,Flash transfer destination address register
UBARH,0xFFFFEC00,2,User break address register H
UBARL,0xFFFFEC02,2,User break address register L
UBAMRH,0xFFFFEC04,2,User break address mask register H
UBAMRL,0xFFFFEC06,2,User break address mask register L
UBBR,0xFFFFEC08,2,User break bus cycle register
UBCR,0xFFFFEC0A,2,User break control register
TCSR,0xFFFFEC10,1,Timer control/status register
TCNT,0xFFFFEC11,1,Timer counter
RSTCSR_W,0xFFFFEC12,1,Reset control/status register (write)
RSTCSR_R,0xFFFFEC13,1,Reset control/status register (read)
SBYCR,0xFFFFEC14,1,Standby control register
BCR1,0xFFFFEC20,2,Bus control register 1
BCR2,0xFFFFEC22,2,Bus control register 2
WCR,0xFFFFEC24,2,Wait state control register
RAMER,0xFFFFEC26,2,RAM emulation register
DMAOR,0xFFFFECB0,2,Shared DMA operation register
SAR0,0xFFFFECC0,4,DMA source address register 0
DAR0,0xFFFFECC4,4,DMA destination address register 0
DMATCR0,0xFFFFECC8,4,DMA transfer count register 0
CHCR0,0xFFFFECCC,4,DMA channel control register 0
SAR1,0xFFFFECD0,4,DMA source address register 1
DAR1,0xFFFFECD4,4,DMA destination address register 1
DMATCR1,0xFFFFECD8,4,DMA transfer count register 1
CHCR1,0xFFFFECDC,4,DMA channel control register 1
SAR2,0xFFFFECE0,4,DMA source address register 2
DAR2,0xFFFFECE4,4,DMA destination address register 2
DMATCR2,0xFFFFECE8,4,DMA transfer count register 2
CHCR2,0xFFFFECEC,4,DMA channel control register 2
SAR3,0xFFFFECF0,4,DMA source address register 3
DAR3,0xFFFFECF4,4,DMA destination address register 3
DMATCR3,0xFFFFECF8,4,DMA transfer count register 3
CHCR3,0xFFFFECFC,4,DMA channel control register 3
IPRA,0xFFFFED00,2,Interrupt priority register A
IPRB,0xFFFFED02,2,Interrupt priority register B
IPRC,0xFFFFED04,2,Interrupt priority register C
IPRD,0xFFFFED06,2,Interrupt priority register D
IPRE,0xFFFFED08,2,Interrupt priority register E
IPRF,0xFFFFED0A,2,Interrupt priority register F
IPRG,0xFFFFED0C,2,Interrupt priority register G
IPRH,0xFFFFED0E,2,Interrupt priority register H
IPRI,0xFFFFED10,2,Interrupt priority register I
IPRJ,0xFFFFED12,2,Interrupt priority register J
IPRK,0xFFFFED14,2,Interrupt priority register K
IPRL,0xFFFFED16,2,Interrupt priority register L
ICR,0xFFFFED18,2,Interrupt control register
ISR,0xFFFFED1A,2,IRQ status register
SMR0,0xFFFFF000,1,Serial mode register 0
BRR0,0xFFFFF001,1,Bit rate register 0
SCR0,0xFFFFF002,1,Serial control register 0
TDR0,0xFFFFF003,1,Transmit data register 0
SSR0,0xFFFFF004,1,Seria status register 0
RDR0,0xFFFFF005,1,Receive data register 0
SDCR0,0xFFFFF006,1,Serial direction control register 0
SMR1,0xFFFFF008,1,Serial mode register 1
BRR1,0xFFFFF009,1,Bit rate register 1
SCR1,0xFFFFF00A,1,Serial control register 1
TDR1,0xFFFFF00B,1,Transmit data register 1
SSR1,0xFFFFF00C,1,Seria status register 1
RDR1,0xFFFFF00D,1,Receive data register 1
SDCR1,0xFFFFF00E,1,Serial direction control register 1
SMR2,0xFFFFF010,1,Serial mode register 2
BRR2,0xFFFFF011,1,Bit rate register 2
SCR2,0xFFFFF012,1,Serial control register 2
TDR2,0xFFFFF013,1,Transmit data register 2
SSR2,0xFFFFF014,1,Seria status register 2
RDR2,0xFFFFF015,1,Receive data register 2
SDCR2,0xFFFFF016,1,Serial direction control register 2
SMR3,0xFFFFF018,1,Serial mode register 3
BRR3,0xFFFFF019,1,Bit rate register 3
SCR3,0xFFFFF01A,1,Serial control register 3
TDR3,0xFFFFF01B,1,Transmit data register 3
SSR3,0xFFFFF01C,1,Seria status register 3
RDR3,0xFFFFF01D,1,Receive data register 3
SDCR3,0xFFFFF01E,1,Serial direction control register 3
